job_id,time,time_utc,monotonic,source,elapsed_s,hostname,role,metric,value,unit,device
196,1788483851.439898,2026-09-04T01:04:11.439898+00:00,807988.790210156,host,191.066,gpu-nodes-0,trainer,cpu_busy_percent,3.6187032014280085,%,
196,1788483851.439898,2026-09-04T01:04:11.439898+00:00,807988.790210156,host,191.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,power_w_mean,252.73625,W,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,nvidia-smi,193.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,host,193.066,gpu-nodes-0,trainer,host_available_gib,2324.7436294555664,GiB,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,host,193.066,gpu-nodes-0,trainer,cpu_busy_percent,3.7573941469489416,%,
196,1788483853.439983,2026-09-04T01:04:13.439983+00:00,807990.790298014,host,193.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,power_w_mean,252.9075,W,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,nvidia-smi,195.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,host,195.066,gpu-nodes-0,trainer,host_available_gib,2326.0404090881348,GiB,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,host,195.066,gpu-nodes-0,trainer,cpu_busy_percent,5.00294753389664,%,
196,1788483855.440075,2026-09-04T01:04:15.440075+00:00,807992.790387833,host,195.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,power_w_mean,252.6875,W,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,nvidia-smi,197.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,host,197.066,gpu-nodes-0,trainer,host_available_gib,2327.2600631713867,GiB,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,host,197.066,gpu-nodes-0,trainer,cpu_busy_percent,3.6371534633915172,%,
196,1788483857.440149,2026-09-04T01:04:17.440149+00:00,807994.790463884,host,197.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,power_w_mean,252.67125,W,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,nvidia-smi,199.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,host,199.066,gpu-nodes-0,trainer,host_available_gib,2328.379364013672,GiB,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,host,199.066,gpu-nodes-0,trainer,cpu_busy_percent,3.4121960499463873,%,
196,1788483859.440234,2026-09-04T01:04:19.440234+00:00,807996.790548826,host,199.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,power_w_mean,252.73,W,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,nvidia-smi,201.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,host,201.066,gpu-nodes-0,trainer,host_available_gib,2329.0784339904785,GiB,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,host,201.066,gpu-nodes-0,trainer,cpu_busy_percent,3.7609982048270205,%,
196,1788483861.440309,2026-09-04T01:04:21.440309+00:00,807998.79062484,host,201.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,power_w_mean,252.64375,W,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,temperature_c_mean,34.25,C,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,nvidia-smi,203.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,host,203.066,gpu-nodes-0,trainer,host_available_gib,2329.923439025879,GiB,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,host,203.066,gpu-nodes-0,trainer,cpu_busy_percent,3.7811745776347547,%,
196,1788483863.440391,2026-09-04T01:04:23.440391+00:00,808000.790706565,host,203.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.013735455134116909,%,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,power_w_mean,252.84125,W,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,nvidia-smi,205.066,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,host,205.066,gpu-nodes-0,trainer,host_available_gib,2330.880718231201,GiB,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,host,205.066,gpu-nodes-0,trainer,cpu_busy_percent,5.050586676148302,%,
196,1788483865.440483,2026-09-04T01:04:25.440483+00:00,808002.790797952,host,205.066,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,power_w_mean,252.62875,W,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,nvidia-smi,207.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,host,207.067,gpu-nodes-0,trainer,host_available_gib,2331.435676574707,GiB,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,host,207.067,gpu-nodes-0,trainer,cpu_busy_percent,3.428401073238597,%,
196,1788483867.440566,2026-09-04T01:04:27.440566+00:00,808004.79088266,host,207.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,power_w_mean,252.60125,W,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,nvidia-smi,209.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,host,209.067,gpu-nodes-0,trainer,host_available_gib,2332.0514602661133,GiB,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,host,209.067,gpu-nodes-0,trainer,cpu_busy_percent,3.401521422096094,%,
196,1788483869.440639,2026-09-04T01:04:29.440639+00:00,808006.7909538,host,209.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,power_w_mean,252.5525,W,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,nvidia-smi,211.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,host,211.067,gpu-nodes-0,trainer,host_available_gib,2332.8711547851562,GiB,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,host,211.067,gpu-nodes-0,trainer,cpu_busy_percent,3.714752349843344,%,
196,1788483871.440709,2026-09-04T01:04:31.440709+00:00,808008.791024922,host,211.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,power_w_mean,252.625,W,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,nvidia-smi,213.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,host,213.067,gpu-nodes-0,trainer,host_available_gib,2333.3663368225098,GiB,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,host,213.067,gpu-nodes-0,trainer,cpu_busy_percent,4.022353922076752,%,
196,1788483873.440777,2026-09-04T01:04:33.440777+00:00,808010.791095994,host,213.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,power_w_mean,252.74875,W,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,temperature_c_mean,33.875,C,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,nvidia-smi,215.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,host,215.067,gpu-nodes-0,trainer,host_available_gib,2328.679096221924,GiB,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,host,215.067,gpu-nodes-0,trainer,cpu_busy_percent,4.8471134099034,%,
196,1788483875.440869,2026-09-04T01:04:35.440869+00:00,808012.791182798,host,215.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.25,MiB,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,power_w_mean,252.67875,W,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,temperature_c_mean,33.875,C,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,nvidia-smi,217.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,host,217.067,gpu-nodes-0,trainer,host_available_gib,2329.174758911133,GiB,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,host,217.067,gpu-nodes-0,trainer,cpu_busy_percent,3.6812164971009738,%,
196,1788483877.440962,2026-09-04T01:04:37.440962+00:00,808014.791274644,host,217.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.75,MiB,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,power_w_mean,252.66875,W,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,nvidia-smi,219.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,host,219.067,gpu-nodes-0,trainer,host_available_gib,2329.274627685547,GiB,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,host,219.067,gpu-nodes-0,trainer,cpu_busy_percent,3.3628035547026704,%,
196,1788483879.441044,2026-09-04T01:04:39.441044+00:00,808016.791356601,host,219.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.013707079706668495,%,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,gpu_util_percent_mean,0.0,%,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,gpu_util_percent_max,0.0,%,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,hbm_util_percent_mean,0.0,%,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.75,MiB,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,power_w_mean,252.6225,W,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,temperature_c_mean,34.0,C,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,nvidia-smi,221.067,gpu-nodes-0,trainer,sm_clock_mhz_mean,1965.0,MHz,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,host,221.067,gpu-nodes-0,trainer,host_available_gib,2325.785972595215,GiB,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,host,221.067,gpu-nodes-0,trainer,cpu_busy_percent,3.591909485430874,%,
196,1788483881.441131,2026-09-04T01:04:41.441131+00:00,808018.79144465,host,221.067,gpu-nodes-0,trainer,cpu_iowait_percent,0.0,%,
196,1788483883.441228,2026-09-04T01:04:43.441228+00:00,808020.79153936,nvidia-smi,223.067,gpu-nodes-0,trainer,gpu_util_percent_mean,54.75,%,
196,1788483883.441228,2026-09-04T01:04:43.441228+00:00,808020.79153936,nvidia-smi,223.067,gpu-nodes-0,trainer,gpu_util_percent_max,100.0,%,
196,1788483883.441228,2026-09-04T01:04:43.441228+00:00,808020.79153936,nvidia-smi,223.067,gpu-nodes-0,trainer,hbm_util_percent_mean,15.875,%,
196,1788483883.441228,2026-09-04T01:04:43.441228+00:00,808020.79153936,nvidia-smi,223.067,gpu-nodes-0,trainer,hbm_used_mib_mean,64231.75,MiB,
196,1788483883.441228,2026-09-04T01:04:43.441228+00:00,808020.79153936,nvidia-smi,223.067,gpu-nodes-0,trainer,hbm_used_mib_max,67691.0,MiB,
